0,1,2,3
0.0,0.0,146.281005859375,121.36000061035156
0.0,0.0,146.13726806640625,120.85001373291016
0.0,0.0,145.96649169921875,120.34944915771484
0.0,0.0,145.76895141601562,119.8583297729492
0.0,0.0,145.544921875,119.37667846679688
0.0,0.0,145.294677734375,118.90452575683592
0.0,0.0,145.0185089111328,118.44190216064452
0.0,0.0,144.71669006347656,117.98883056640624
0.0,0.0,144.38949584960935,117.54533386230467
0.0,0.0,144.03721618652344,117.1114501953125
0.0,0.0,143.6601104736328,116.68720245361328
0.0,0.0,143.25848388671875,116.27260589599608
0.0,0.0,142.8325958251953,115.8676986694336
0.0,0.0,142.3827362060547,115.4725112915039
0.0,0.0,141.9091796875,115.08705902099608
0.0,0.0,141.41220092773435,114.7113800048828
0.0,0.0,140.89208984375,114.34549713134764
0.0,0.0,140.34912109375,113.9894332885742
0.0,0.0,139.78358459472656,113.64321136474608
0.0,0.0,139.19573974609375,113.30687713623045
0.0,0.0,138.58587646484375,112.98043823242188
0.0,0.0,137.95428466796875,112.66393280029295
0.0,0.0,137.3012237548828,112.3573760986328
0.0,0.0,136.62696838378906,112.0608139038086
0.0,0.0,135.93182373046875,111.77425384521484
0.0,0.0,135.216064453125,111.4977340698242
0.0,0.0,134.47994995117188,111.23127746582033
0.0,0.0,133.72378540039062,110.97491455078124
0.0,0.0,132.9478302001953,110.72866058349608
0.0,0.0,132.15235900878906,110.49256134033205
0.0,0.0,131.33767700195312,110.26663208007812
0.0,0.0,130.50404357910156,110.05089569091795
0.0,0.0,129.6517333984375,109.8453903198242
0.0,0.0,128.7810516357422,109.65013885498045
0.0,0.0,127.89225769042967,109.46516418457033
0.0,0.0,126.98562622070312,109.29049682617188
0.0,0.0,126.0614547729492,109.12615966796876
0.0,0.0,125.12001037597656,108.97218322753906
0.0,0.0,124.1615753173828,108.82859802246092
0.0,0.0,123.18643188476562,108.69541931152344
0.0,0.0,122.19485473632812,108.57269287109376
0.0,0.0,121.18712615966795,108.4604263305664
0.0,0.0,120.16352081298828,108.35865783691406
0.0,0.0,119.12432861328124,108.26740264892578
0.0,0.0,118.06981658935545,108.18670654296876
0.0,0.0,117.0002670288086,108.1165771484375
0.0,0.0,115.9159698486328,108.0570602416992
0.0,0.0,114.81719207763672,108.00816345214844
0.0,0.0,113.70421600341795,107.9699249267578
0.0,0.0,112.5773239135742,107.94237518310545
0.0,0.0,111.4367904663086,107.92552947998045
0.0,0.0,110.28290557861328,107.91942596435545
0.0,0.0,109.11593627929688,107.92407989501952
0.0,0.0,107.93616485595705,107.93952941894533
0.0,0.0,106.7438735961914,107.9657974243164
0.0,0.0,105.53934478759764,108.0029067993164
