0,1,2,3
0.0,0.0,109.1429977416992,125.58000183105467
0.0,0.0,110.15747833251952,125.4957809448242
0.0,0.0,111.17194366455078,125.4039840698242
0.0,0.0,112.18638610839844,125.30522155761717
0.0,0.0,113.20079040527344,125.20011138916016
0.0,0.0,114.21517181396484,125.08926391601562
0.0,0.0,115.22950744628906,124.97328948974608
0.0,0.0,116.24379730224608,124.85279083251952
0.0,0.0,117.25804138183592,124.72838592529295
0.0,0.0,118.27222442626952,124.6006851196289
0.0,0.0,119.2863540649414,124.47029876708984
0.0,0.0,120.3004150390625,124.33782958984376
0.0,0.0,121.3144073486328,124.20390319824217
0.0,0.0,122.32831573486328,124.06912231445312
0.0,0.0,123.34214782714844,123.9341049194336
0.0,0.0,124.35589599609376,123.79945373535156
0.0,0.0,125.36954498291016,123.66577911376952
0.0,0.0,126.38310241699217,123.53369140625
0.0,0.0,127.39655303955078,123.40380859375
0.0,0.0,128.4098968505859,123.27674102783205
0.0,0.0,129.42312622070312,123.15309143066406
0.0,0.0,130.4362335205078,123.03347778320312
0.0,0.0,131.44923400878906,122.91851043701172
0.0,0.0,132.4620819091797,122.80879974365234
0.0,0.0,133.4748077392578,122.70494842529295
0.0,0.0,134.48739624023435,122.60758209228516
0.0,0.0,135.4998321533203,122.51730346679688
0.0,0.0,136.5121307373047,122.43471527099608
0.0,0.0,137.52426147460935,122.3604507446289
0.0,0.0,138.53623962402344,122.2950973510742
0.0,0.0,139.54803466796875,122.2392807006836
0.0,0.0,140.55967712402344,122.193603515625
0.0,0.0,141.57113647460935,122.15868377685545
0.0,0.0,142.58241271972656,122.13512420654295
0.0,0.0,143.5934906005859,122.12354278564452
0.0,0.0,144.60440063476562,122.12454986572264
0.0,0.0,145.61509704589844,122.13874816894533
0.0,0.0,146.62559509277344,122.16675567626952
0.0,0.0,147.63587951660156,122.20919036865234
0.0,0.0,148.6459503173828,122.26664733886717
0.0,0.0,149.6558074951172,122.33974456787108
0.0,0.0,150.66543579101562,122.42910003662108
0.0,0.0,151.67483520507812,122.53530883789062
0.0,0.0,152.6840057373047,122.65899658203124
0.0,0.0,153.7008514404297,122.80228424072264
0.0,0.0,154.7144012451172,122.96405792236328
0.0,0.0,155.7244415283203,123.1441421508789
