0,1,2,3
0.0,0.0,201.413,140.935
0.0,0.0,177.406,94.055
0.0,0.0,126.635,102.589
0.0,0.0,162.567,65.086
0.0,0.0,138.556,18.206
0.0,0.0,184.772,41.906
0.0,0.0,220.704,4.398
0.0,0.0,213.334,56.552
0.0,0.0,259.55,80.25199999999998
0.0,0.0,208.783,88.78499999999998
0.0,0.0,201.413,140.935
0.0,0.0,201.413,140.935
1.0,0.0,68.13699999999999,190.273
1.0,0.0,68.14436775011089,189.2645700323937
1.0,0.0,68.1664694273666,188.25635537312172
1.0,0.0,68.20330031287187,187.24857128454863
1.0,0.0,68.25485254292096,186.24143293710807
1.0,0.0,68.3211151106763,185.2351553633628
1.0,0.0,68.40207386851878,184.22995341209287
1.0,0.0,68.4977115310683,183.226041702424
1.0,0.0,68.6080076788743,182.22363457800424
1.0,0.0,68.73293876277558,181.22294606124015
1.0,0.0,68.87247810892818,180.22418980760088
1.0,0.0,69.0265959245005,179.2275790600011
1.0,0.0,69.1952593040343,178.23332660327168
1.0,0.0,69.3784322364703,177.2416447187285
1.0,0.0,69.57607561283687,176.2527451388486
1.0,0.0,69.78814723460012,175.26683900206325
1.0,0.0,70.01460182267358,174.28413680767846
1.0,0.0,70.25539102708578,173.30484837093127
1.0,0.0,70.51046343730327,172.32918277819255
1.0,0.0,70.77976459320729,171.3573483423255
1.0,0.0,71.06323699672144,170.38955255820875
1.0,0.0,71.36082012408792,169.4260020584346
1.0,0.0,71.67245043879002,168.4669025691912
1.0,0.0,71.99806140511758,167.51245886633836
1.0,0.0,72.337583502373,166.56287473168595
1.0,0.0,72.69094423971445,165.61835290948503
1.0,0.0,73.0580681716333,164.67909506313998
1.0,0.0,73.43887691406236,163.7453017321519
1.0,0.0,73.83328916111158,162.81717228930148
1.0,0.0,74.24122070242754,161.8949048980814
1.0,0.0,74.66258444117298,160.97869647038675
1.0,0.0,75.09729041262281,160.06874262447252
1.0,0.0,75.54524580337238,159.1652376431876
1.0,0.0,76.0063549711538,158.26837443249363
1.0,0.0,76.4805194652564,157.3783444802782
1.0,0.0,76.96763804754694,156.49533781547012
1.0,0.0,77.46760671408462,155.619542967467
1.0,0.0,77.98031871732687,154.75114692588255
1.0,0.0,78.5056645889209,153.89033510062256
1.0,0.0,79.04353216307604,153.03729128229864
1.0,0.0,79.59380660051218,152.1921976029869
1.0,0.0,80.15637041297879,151.3552344973417
1.0,0.0,80.73110348833984,150.526580664071
1.0,0.0,81.31788311621861,149.70641302778267
1.0,0.0,81.91658401419744,148.8949067012099
1.0,0.0,82.52707835456657,148.0922349478228
1.0,0.0,83.14923579161653,147.29856914483543
1.0,0.0,83.7829234894679,146.51407874661496
1.0,0.0,84.42800615043305,145.73893124850224
1.0,0.0,85.08434604390318,144.97329215104975
1.0,0.0,85.75180303575513,144.21732492468593
1.0,0.0,86.4302346182711,143.47119097481288
1.0,0.0,87.11949594056529,142.73504960734496
1.0,0.0,87.81943983951074,142.00905799469558
1.0,0.0,88.52991687116005,141.29337114221954
1.0,0.0,89.2507753426527,140.58814185511815
1.0,0.0,89.981861344603,139.893520705814
1.0,0.0,90.72301878396085,139.2096560018025
1.0,0.0,91.47408941733904,138.53669375398678
1.0,0.0,92.23491288479951,137.87477764550343
1.0,0.0,93.00532674409153,137.22404900104485
1.0,0.0,93.78516650533464,136.5846467566849
1.0,0.0,94.57426566613849,135.95670743021535
1.0,0.0,95.37245574715233,135.340365091998
1.0,0.0,96.17956632803738,134.7357513363393
1.0,0.0,96.99542508385233,134.1429952533942
1.0,0.0,97.81985782184653,133.56222340160414
1.0,0.0,98.65268851865152,132.99355978067567
1.0,0.0,99.49373935786375,132.4371258051056
1.0,0.0,100.34283076800946,131.893040278258
1.0,0.0,101.19978146088496,131.36141936699852
1.0,0.0,102.06440847026332,130.84237657689184
1.0,0.0,102.93652719095893,130.3360227279674
1.0,0.0,103.81595141824232,129.84246593105823
1.0,0.0,104.70249338759668,129.3618115647185
1.0,0.0,105.59596381480704,128.89416225272407
1.0,0.0,106.49617193637386,128.43961784216177
1.0,0.0,107.40292555024286,127.998275382111
1.0,0.0,108.31603105684192,127.5702291029229
1.0,0.0,109.23529350041584,127.15557039610152
1.0,0.0,110.16051661065138,126.75438779479089
1.0,0.0,111.09150284458244,126.36676695487235
1.0,0.0,112.02805342876724,125.99279063667652
1.0,0.0,112.9699684017282,125.63253868731296
1.0,0.0,113.91704665664518,125.28608802362248
1.0,0.0,114.86908598429385,124.95351261575443
1.0,0.0,115.8258831162186,124.63488347137366
1.0,0.0,116.78723376813252,124.33026862049972
1.0,0.0,117.75293268353359,124.03973310098183
1.0,0.0,118.7227736775286,123.76333894461284
1.0,0.0,119.69654968085575,123.50114516388471
1.0,0.0,120.67405278409515,123.25320773938923
1.0,0.0,121.65507428205989,123.0195796078652
1.0,0.0,122.6394047183556,122.80031065089646
1.0,0.0,123.6268339301018,122.59544768426137
1.0,0.0,124.61715109280323,122.40503444793757
1.0,0.0,125.61014476536248,122.22911159676276
1.0,0.0,126.60560293522488,122.06771669175492
1.0,0.0,127.60331306364452,121.92088419209249
1.0,0.0,128.60306213106333,121.788645447757
1.0,0.0,129.6046366825926,121.67102869283988
1.0,0.0,130.60782287358717,121.56805903951388
1.0,0.0,131.6124065153033,121.4797584726716
1.0,0.0,132.61817312062956,121.4061458452316
1.0,0.0,133.62490794988207,121.3472368741129
1.0,0.0,134.63239605665262,121.30304413687954
1.0,0.0,135.64042233370196,121.273577069055
